date,rank,song_name,song_id,album_name,artist,release_date,id,valence,tempo,danceability,energy,loudness,duration_ms
2021-11-19 16:00:02.631,14,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-20 16:00:02.889,26,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-21 16:00:02.386,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-22 16:00:03.597,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-23 16:00:03.808,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-24 16:00:03.607,20,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-25 16:00:03.701,18,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-26 16:00:03.108,18,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-27 16:00:03.472,20,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-28 16:00:02.82,24,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-29 16:00:03.607,29,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-30 16:00:04.874,20,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-12-01 16:00:05.79,20,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-12-02 16:00:03.942,30,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05,00Blm7zeNqgYLPtW6zg8cj,0.688,97.014,0.687,0.781,-4.806,193507
2021-11-17 17:30:02.13,13,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-18 16:00:04.739,13,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-19 16:00:02.631,12,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-20 16:00:02.889,23,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-21 16:00:02.386,20,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-22 16:00:03.597,17,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-23 16:00:03.808,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-24 16:00:03.607,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-25 16:00:03.701,17,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-26 16:00:03.108,16,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-27 16:00:03.472,18,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-28 16:00:02.82,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-29 16:00:03.607,23,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-30 16:00:04.874,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-12-01 16:00:05.79,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-12-02 16:00:03.942,22,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,0.396,140.026,0.831,0.554,-9.998,168228
2021-11-17 17:30:02.13,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-18 16:00:04.739,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-19 16:00:02.631,13,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-20 16:00:02.889,24,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-21 16:00:02.386,21,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-22 16:00:03.597,19,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-23 16:00:03.808,18,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-24 16:00:03.607,15,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-25 16:00:03.701,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-26 16:00:03.108,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-27 16:00:03.472,15,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-28 16:00:02.82,16,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-29 16:00:03.607,18,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-30 16:00:04.874,14,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-12-01 16:00:05.79,15,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-12-02 16:00:03.942,15,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,0.47,105.006,0.573,0.711,-6.268,226198
2021-11-17 17:30:02.13,15,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-18 16:00:04.739,15,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-19 16:00:02.631,15,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-20 16:00:02.889,25,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-21 16:00:02.386,19,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-22 16:00:03.597,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-23 16:00:03.808,20,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-24 16:00:03.607,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-25 16:00:03.701,16,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-26 16:00:03.108,15,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-27 16:00:03.472,16,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-28 16:00:02.82,17,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-29 16:00:03.607,19,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-30 16:00:04.874,17,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-12-01 16:00:05.79,16,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-12-02 16:00:03.942,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,0.881,107.998,0.824,0.764,-4.175,172627
2021-11-17 17:30:02.13,16,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),Taylor Swift,2021-11-12,3nsfB1vus2qaloUdcBZvDu,0.132,185.972,0.44,0.528,-7.809,329160
2021-11-18 16:00:04.739,22,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),Taylor Swift,2021-11-12,3nsfB1vus2qaloUdcBZvDu,0.132,185.972,0.44,0.528,-7.809,329160
2021-11-19 16:00:02.631,29,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),Taylor Swift,2021-11-12,3nsfB1vus2qaloUdcBZvDu,0.132,185.972,0.44,0.528,-7.809,329160
2021-11-20 16:00:02.889,50,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),Taylor Swift,2021-11-12,3nsfB1vus2qaloUdcBZvDu,0.132,185.972,0.44,0.528,-7.809,329160
2021-11-17 17:30:02.13,17,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-18 16:00:04.739,16,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-19 16:00:02.631,16,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-20 16:00:02.889,27,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-21 16:00:02.386,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-22 16:00:03.597,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-23 16:00:03.808,24,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-24 16:00:03.607,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-25 16:00:03.701,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-26 16:00:03.108,21,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-27 16:00:03.472,19,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-28 16:00:02.82,21,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-29 16:00:03.607,26,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-30 16:00:04.874,21,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-12-01 16:00:05.79,21,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-12-02 16:00:03.942,26,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30,2Xr1dTzJee307rmrkt8c0g,0.533,93.005,0.727,0.739,-3.805,145800
2021-11-17 17:30:02.13,18,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift,2021-11-12,4OAuvHryIVv4kMDNSLuPt6,0.408,125.047,0.516,0.777,-4.908,223093
2021-11-18 16:00:04.739,27,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift,2021-11-12,4OAuvHryIVv4kMDNSLuPt6,0.408,125.047,0.516,0.777,-4.908,223093
2021-11-19 16:00:02.631,34,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift,2021-11-12,4OAuvHryIVv4kMDNSLuPt6,0.408,125.047,0.516,0.777,-4.908,223093
2021-11-17 17:30:02.13,19,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-18 16:00:04.739,17,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-19 16:00:02.631,17,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-20 16:00:02.889,29,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-21 16:00:02.386,28,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-22 16:00:03.597,26,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-23 16:00:03.808,32,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-24 16:00:03.607,27,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-25 16:00:03.701,28,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-26 16:00:03.108,24,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-27 16:00:03.472,24,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-28 16:00:02.82,27,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-29 16:00:03.607,30,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-30 16:00:04.874,26,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-12-01 16:00:05.79,26,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-12-02 16:00:03.942,33,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09,4gvrJnKCKIPiacNsWVQwEU,0.443,119.9,0.579,0.596,-4.823,188369
2021-11-17 17:30:02.13,20,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),15HMh4yxdf4wyxSZSlOgGZ,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16,15HMh4yxdf4wyxSZSlOgGZ,0.312,110.066,0.859,0.525,-8.051,204764
2021-11-18 16:00:04.739,18,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),15HMh4yxdf4wyxSZSlOgGZ,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16,15HMh4yxdf4wyxSZSlOgGZ,0.312,110.066,0.859,0.525,-8.051,204764
2021-11-17 17:30:02.13,21,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-18 16:00:04.739,20,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-19 16:00:02.631,19,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-20 16:00:02.889,36,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-21 16:00:02.386,29,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-22 16:00:03.597,24,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-23 16:00:03.808,26,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-24 16:00:03.607,24,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-25 16:00:03.701,23,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-26 16:00:03.108,22,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-27 16:00:03.472,21,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-28 16:00:02.82,23,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
2021-11-29 16:00:03.607,25,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29,2gQPv5jvVPqU2a9HhMNO1v,0.687,179.629,0.594,0.612,-6.627,168020
