date,rank,song_name,song_id,album_name,artist,release_date
2021-11-20 16:00:02.889,35,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
2021-11-20 16:00:02.889,36,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
2021-11-20 16:00:02.889,37,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
2021-11-20 16:00:02.889,38,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
2021-11-20 16:00:02.889,39,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
2021-11-20 16:00:02.889,40,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
2021-11-20 16:00:02.889,41,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
2021-11-20 16:00:02.889,42,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
2021-11-20 16:00:02.889,43,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
2021-11-20 16:00:02.889,44,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
2021-11-20 16:00:02.889,45,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
2021-11-20 16:00:02.889,46,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
2021-11-20 16:00:02.889,47,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,Already Dead,Juice WRLD,2021-11-12
2021-11-20 16:00:02.889,48,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
2021-11-20 16:00:02.889,49,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
2021-11-20 16:00:02.889,50,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,Red (Taylor's Version),Taylor Swift,2021-11-12
2021-11-21 16:00:02.386,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
2021-11-21 16:00:02.386,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
2021-11-21 16:00:02.386,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
2021-11-21 16:00:02.386,4,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
2021-11-21 16:00:02.386,5,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
2021-11-21 16:00:02.386,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
2021-11-21 16:00:02.386,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
2021-11-21 16:00:02.386,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
2021-11-21 16:00:02.386,9,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
2021-11-21 16:00:02.386,10,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
2021-11-21 16:00:02.386,11,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
2021-11-21 16:00:02.386,12,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
2021-11-21 16:00:02.386,13,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
2021-11-21 16:00:02.386,14,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
2021-11-21 16:00:02.386,15,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
2021-11-21 16:00:02.386,16,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
2021-11-21 16:00:02.386,17,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
2021-11-21 16:00:02.386,18,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
2021-11-21 16:00:02.386,19,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
2021-11-21 16:00:02.386,20,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
2021-11-21 16:00:02.386,21,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
2021-11-21 16:00:02.386,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
2021-11-21 16:00:02.386,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
2021-11-21 16:00:02.386,24,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
2021-11-21 16:00:02.386,25,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,30,Adele,2021-11-19
2021-11-21 16:00:02.386,26,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
2021-11-21 16:00:02.386,27,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
2021-11-21 16:00:02.386,28,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
2021-11-21 16:00:02.386,29,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
2021-11-21 16:00:02.386,30,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
2021-11-21 16:00:02.386,31,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
2021-11-21 16:00:02.386,32,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
2021-11-21 16:00:02.386,33,Love Is A Game,2j3GxEsbNYNeEzz86wDY4J,30,Adele,2021-11-19
2021-11-21 16:00:02.386,34,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
2021-11-21 16:00:02.386,35,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
2021-11-21 16:00:02.386,36,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
2021-11-21 16:00:02.386,37,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
2021-11-21 16:00:02.386,38,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
2021-11-21 16:00:02.386,39,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
2021-11-21 16:00:02.386,40,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
2021-11-21 16:00:02.386,41,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
2021-11-21 16:00:02.386,42,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
2021-11-21 16:00:02.386,43,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
2021-11-21 16:00:02.386,44,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
2021-11-21 16:00:02.386,45,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
2021-11-21 16:00:02.386,46,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
2021-11-21 16:00:02.386,47,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
2021-11-21 16:00:02.386,48,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
2021-11-21 16:00:02.386,49,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
2021-11-21 16:00:02.386,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
2021-11-22 16:00:03.597,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
2021-11-22 16:00:03.597,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
2021-11-22 16:00:03.597,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
2021-11-22 16:00:03.597,4,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
2021-11-22 16:00:03.597,5,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
2021-11-22 16:00:03.597,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
2021-11-22 16:00:03.597,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
2021-11-22 16:00:03.597,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
2021-11-22 16:00:03.597,9,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
2021-11-22 16:00:03.597,10,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
2021-11-22 16:00:03.597,11,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
2021-11-22 16:00:03.597,12,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
2021-11-22 16:00:03.597,13,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
2021-11-22 16:00:03.597,14,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
2021-11-22 16:00:03.597,15,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
2021-11-22 16:00:03.597,16,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
2021-11-22 16:00:03.597,17,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
2021-11-22 16:00:03.597,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
2021-11-22 16:00:03.597,19,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
2021-11-22 16:00:03.597,20,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
2021-11-22 16:00:03.597,21,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
2021-11-22 16:00:03.597,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
2021-11-22 16:00:03.597,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
2021-11-22 16:00:03.597,24,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
2021-11-22 16:00:03.597,25,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
2021-11-22 16:00:03.597,26,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
2021-11-22 16:00:03.597,27,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
2021-11-22 16:00:03.597,28,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
2021-11-22 16:00:03.597,29,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
2021-11-22 16:00:03.597,30,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
2021-11-22 16:00:03.597,31,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
2021-11-22 16:00:03.597,32,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
2021-11-22 16:00:03.597,33,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,30,Adele,2021-11-19
2021-11-22 16:00:03.597,34,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
2021-11-22 16:00:03.597,35,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
2021-11-22 16:00:03.597,36,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
2021-11-22 16:00:03.597,37,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
2021-11-22 16:00:03.597,38,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
2021-11-22 16:00:03.597,39,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
2021-11-22 16:00:03.597,40,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
2021-11-22 16:00:03.597,41,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
2021-11-22 16:00:03.597,42,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
2021-11-22 16:00:03.597,43,Love Is A Game,2j3GxEsbNYNeEzz86wDY4J,30,Adele,2021-11-19
2021-11-22 16:00:03.597,44,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
2021-11-22 16:00:03.597,45,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
2021-11-22 16:00:03.597,46,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
2021-11-22 16:00:03.597,47,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
2021-11-22 16:00:03.597,48,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
2021-11-22 16:00:03.597,49,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
2021-11-22 16:00:03.597,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
2021-11-23 16:00:03.808,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
2021-11-23 16:00:03.808,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
2021-11-23 16:00:03.808,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
2021-11-23 16:00:03.808,4,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
2021-11-23 16:00:03.808,5,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
2021-11-23 16:00:03.808,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
2021-11-23 16:00:03.808,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
2021-11-23 16:00:03.808,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
2021-11-23 16:00:03.808,9,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
2021-11-23 16:00:03.808,10,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
2021-11-23 16:00:03.808,11,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
2021-11-23 16:00:03.808,12,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
2021-11-23 16:00:03.808,13,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
2021-11-23 16:00:03.808,14,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
2021-11-23 16:00:03.808,15,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
2021-11-23 16:00:03.808,16,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
2021-11-23 16:00:03.808,17,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
2021-11-23 16:00:03.808,18,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
2021-11-23 16:00:03.808,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
2021-11-23 16:00:03.808,20,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
2021-11-23 16:00:03.808,21,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,30,Adele,2021-11-19
2021-11-23 16:00:03.808,22,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,30,Adele,2021-11-19
2021-11-23 16:00:03.808,23,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
2021-11-23 16:00:03.808,24,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
2021-11-23 16:00:03.808,25,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
2021-11-23 16:00:03.808,26,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
2021-11-23 16:00:03.808,27,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
2021-11-23 16:00:03.808,28,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,30,Adele,2021-11-19
2021-11-23 16:00:03.808,29,Hold On,6bGMSP3H9YqkmaLnaJTIoF,30,Adele,2021-11-19
2021-11-23 16:00:03.808,30,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,30,Adele,2021-11-19
2021-11-23 16:00:03.808,31,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
2021-11-23 16:00:03.808,32,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],CKay,2021-09-09
2021-11-23 16:00:03.808,33,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Doja Cat,2021-06-25
2021-11-23 16:00:03.808,34,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,MONTERO,Lil Nas X,2021-09-17
2021-11-23 16:00:03.808,35,Beggin',3Wrjm47oTz2sjIgck11l5e,Chosen,Måneskin,2017-12-08
2021-11-23 16:00:03.808,36,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,Planet Her,Doja Cat,2021-06-25
2021-11-23 16:00:03.808,37,Ghost,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,2021-03-19
2021-11-23 16:00:03.808,38,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,2021-07-30
2021-11-23 16:00:03.808,39,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,MONTERO,Lil Nas X,2021-09-17
2021-11-23 16:00:03.808,40,Love Is A Game,2j3GxEsbNYNeEzz86wDY4J,30,Adele,2021-11-19
2021-11-23 16:00:03.808,41,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame,Swedish House Mafia,2021-10-22
2021-11-23 16:00:03.808,42,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05
2021-11-23 16:00:03.808,43,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Merry Christmas,Mariah Carey,1994-11-01
2021-11-23 16:00:03.808,44,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,2021-07-30
2021-11-23 16:00:03.808,45,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),ROSALÍA,2021-11-11
2021-11-23 16:00:03.808,46,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,After Hours,The Weeknd,2020-03-20
2021-11-23 16:00:03.808,47,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY,2020-03-13
2021-11-23 16:00:03.808,48,Yonaguni,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,2021-06-04
2021-11-23 16:00:03.808,49,Life Goes On,0eu4C55hL6x29mmeAjytzC,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,2021-05-28
2021-11-23 16:00:03.808,50,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,2021-09-24
2021-11-24 16:00:03.607,1,Easy On Me,46IZ0fSY2mpAiktS3KOqds,30,Adele,2021-11-19
2021-11-24 16:00:03.607,2,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23
2021-11-24 16:00:03.607,3,Oh My God,3Kkjo3cT83cw09VJyrLNwX,30,Adele,2021-11-19
2021-11-24 16:00:03.607,4,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Red (Taylor's Version),Taylor Swift,2021-11-12
2021-11-24 16:00:03.607,5,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,MONTERO,Lil Nas X,2021-09-17
2021-11-24 16:00:03.607,6,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,The Lockdown Sessions,Elton John,2021-10-22
2021-11-24 16:00:03.607,7,Heat Waves,02MWAaffLxlfxAUY7c5dvx,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06
2021-11-24 16:00:03.607,8,Shivers,50nfwKoDiSYg8zOCREWAm5,=,Ed Sheeran,2021-10-29
2021-11-24 16:00:03.607,9,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28
2021-11-24 16:00:03.607,10,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,Ed Sheeran,2021-10-29
2021-11-24 16:00:03.607,11,abcdefu,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,2021-08-13
2021-11-24 16:00:03.607,12,Pepas,2B4GHvToeLTOBB4QLzW3Ni,La 167,Farruko,2021-10-01
2021-11-24 16:00:03.607,13,Can I Get It,6w8ZPYdnGajyfPddTWdthN,30,Adele,2021-11-19
2021-11-24 16:00:03.607,14,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,An Evening With Silk Sonic,Bruno Mars,2021-11-11
2021-11-24 16:00:03.607,15,My Universe,46HNZY1i7O6jwTA7Slo2PI,Music Of The Spheres,Coldplay,2021-10-15
2021-11-24 16:00:03.607,16,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,30,Adele,2021-11-19
2021-11-24 16:00:03.607,17,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,30,Adele,2021-11-19
2021-11-24 16:00:03.607,18,Woman,6Uj1ctrBOjOas8xZXGqKk4,Planet Her,Doja Cat,2021-06-25
2021-11-24 16:00:03.607,19,MONEY,7hU3IHwjX150XLoTVmjD0q,LALISA,LISA,2021-09-10
2021-11-24 16:00:03.607,20,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,One Right Now,Post Malone,2021-11-05
2021-11-24 16:00:03.607,21,Do It To It,20on25jryn53hWghthWWW3,Do It To It,ACRAZE,2021-08-20
2021-11-24 16:00:03.607,22,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,CKay The First,CKay,2019-08-30
2021-11-24 16:00:03.607,23,good 4 u,4ZtFanR9U6ndgddUvNcjcG,SOUR,Olivia Rodrigo,2021-05-21
2021-11-24 16:00:03.607,24,Toxic,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,2021-10-29
2021-11-24 16:00:03.607,25,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,30,Adele,2021-11-19
2021-11-24 16:00:03.607,26,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,2021-09-16
